"TIME_PERIOD","REF_AREA","MEASURE","UNIT_MEASURE","MEASURE_PRINCIPLE","ACCOUNTING_ENTRY","TYPE_ENTITY","FDI_COMP","SECTOR","COUNTERPART_AREA","LEVEL_COUNTERPART","ACTIVITY","FREQ","FDI_COLLECTION_ID","obsValue","UNIT_MULT","CURRENCY","OBS_STATUS","CONF_STATUS","DECIMALS"
"2021","EST","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SHN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NOR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","COG","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","AUT","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","USA","_Z","_T","A","CTRY_IND",1035.951,"6","USD","A","F","2"
"2021","LVA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","KGZ","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","POL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SLE","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","CAN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","MOZ","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","S3_O","_Z","_T","A","CTRY_IND",80.652,"6","USD","A","F","2"
"2021","TUR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","ALB","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","CAN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","S3_O","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","SWE","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","FRA","_Z","_T","A","CTRY_IND",1171.286,"6","USD","A","F","2"
"2021","LVA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BRA","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","EST","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","A","_Z","_T","A","CTRY_IND",-46.321,"6","USD","A","F","2"
"2021","JPN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","MDA","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","CRI","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","W_X","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LVA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","DEU","_Z","_T","A","CTRY_IND",91.06,"6","USD","A","F","2"
"2021","CHE","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","VAT","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","USA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","BEL","_Z","_T","A","CTRY_IND",7976,"6","USD","A","F","2"
"2021","NZL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","KNA","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","SWE","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","IRQ","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","SVK","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","NPL","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","USA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","ISR","_Z","_T","A","CTRY_IND",274,"6","USD","A","F","2"
"2021","EST","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","PAK","_Z","_T","A","CTRY_IND",0.148,"6","USD","A","F","2"
"2021","SVK","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","GMB","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","DEU","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BES","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BGR","_Z","_T","A","CTRY_IND",1.148,"6","USD","A","F","2"
"2021","LTU","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","F4","_Z","_T","A","CTRY_IND",0.012,"6","USD","A","F","2"
"2021","FIN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","MLT","_Z","_T","A","CTRY_IND",17.739,"6","USD","A","F","2"
"2021","SWE","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","UGA","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","KOR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","ODAE","_Z","_T","A","CTRY_IND",478.515,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","G20OECD","_Z","_T","A","CTRY_IND",12407.689,"6","USD","A","F","2"
"2021","MEX","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","COG","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","CZE","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","MKD","_Z","_T","A","CTRY_IND",0.214,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","FLK","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","TUR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","VCT","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ESP","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","NIU","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LUX","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","SGS","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","JPN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BES","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","MEX","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","ECU","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","JPN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","TJK","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","FIN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SAU","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","FIN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","ATG","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","TUR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","ODAF","_Z","_T","A","CTRY_IND",27.32,"6","USD","A","F","2"
"2021","SVK","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","TWN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","SVN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","MAC","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ISL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","KOR","_Z","_T","A","CTRY_IND",-8.258,"6","USD","A","F","2"
"2021","KOR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","G20OECD","_Z","_T","A","CTRY_IND",3136.447,"6","USD","A","F","2"
"2021","EST","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SCG_F","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","KOR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","AUT","_Z","_T","A","CTRY_IND",17.462,"6","USD","A","F","2"
"2021","ISL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","NLD","_Z","_T","A","CTRY_IND",34.189,"6","USD","A","F","2"
"2021","COL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","CYM","_Z","_T","A","CTRY_IND",33.463,"6","USD","A","F","2"
"2021","LUX","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","OECD00","_Z","_T","A","CTRY_IND",119029.092,"6","USD","A","F","2"
"2021","FRA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","TKM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","PRT","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","HTI","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","JPN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","GTM","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","MEX","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SEN","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","JPN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","DZA","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","PAN","_Z","_T","A","CTRY_IND",48.486,"6","USD","A","F","2"
"2021","DNK","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","KAZ","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","POL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","VUT","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","DEU","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","CHN","_Z","_T","A","CTRY_IND",-627.956,"6","USD","A","F","2"
"2021","NZL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","CHN","_Z","_T","A","CTRY_IND",69.425,"6","USD","A","F","2"
"2021","NZL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","UKR","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","POL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","KOR","_Z","_T","A","CTRY_IND",0.104,"6","USD","A","F","2"
"2021","HUN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","MMR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","IRL","_Z","_T","A","CTRY_IND",2182.573,"6","USD","A","F","2"
"2021","GBR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","JEY","_Z","_T","A","CTRY_IND",11225.124,"6","USD","A","F","2"
"2021","CRI","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","ARG","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","GGY","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ISL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","FIN","_Z","_T","A","CTRY_IND",1.026,"6","USD","A","F","2"
"2021","LTU","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","CAN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","SVN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","NFK","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","GRC","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BLZ","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NOR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","TKL","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","CZE","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","FLK","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","TUR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","PSE","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","FIN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SOM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","TKL","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","CRI","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","ASM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","HUN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","TWN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","GRC","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SLB","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","SVK","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","KGZ","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","POL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","KIR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","ZAF","_Z","_T","A","CTRY_IND",2680.937,"6","USD","A","F","2"
"2021","FIN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","CYM","_Z","_T","A","CTRY_IND",-26.017,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","IMN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LTU","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","MNE","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","TUR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","A","_Z","_T","A","CTRY_IND",170.57,"6","USD","A","F","2"
"2021","KOR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","PLW","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","HUN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BGR","_Z","_T","A","CTRY_IND",4.636,"6","USD","A","F","2"
"2021","COL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","TUR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","SVN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","IRQ","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","GRC","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","CIV","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","COL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","CRI","_Z","_T","A","CTRY_IND",3.206,"6","USD","A","F","2"
"2021","CHE","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","A","_Z","_T","A","CTRY_IND",37391.685,"6","USD","A","F","2"
"2021","AUS","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","MNG","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LVA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","LBN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","BEL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","TJK","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","TUR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","BHR","_Z","_T","A","CTRY_IND",262.68,"6","USD","A","F","2"
"2021","CZE","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","DJI","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LVA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","VIR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","GBR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","NIU","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ESP","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","TCA","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ESP","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","DMA","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BIH","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","SVN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","IOT","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LVA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BEN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","SVK","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","BEN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","PRT","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","KGZ","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","CZE","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","TKL","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","GRC","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","BHR","_Z","_T","A","CTRY_IND",0.13,"6","USD","A","F","2"
"2021","AUS","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","NFK","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","KOR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BGR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","DNK","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","DNK","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","FRA","_Z","_T","A","CTRY_IND",3969.962,"6","USD","A","F","2"
"2021","NZL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","F_O","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","LVA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","GULF","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","GRC","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","S_O","_Z","_T","A","CTRY_IND",27.646,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","COM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","MEX","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","IND","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","USA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","YEM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","EST","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","PAN","_Z","_T","A","CTRY_IND",0.006,"6","USD","A","F","2"
"2021","CRI","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","IOT","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","EST","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","GAB","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","HUN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","IRN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","IRL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","LAO","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","COL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","CRI","_Z","_T","A","CTRY_IND",4.884,"6","USD","A","F","2"
"2021","IRL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SRB","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SUR","_Z","_T","A","CTRY_IND",-0.002,"6","USD","A","F","2"
"2021","LTU","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BGR","_Z","_T","A","CTRY_IND",0.035,"6","USD","A","F","2"
"2021","NOR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SEN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","CUB","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","CRI","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","BRB","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","GBR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","MLT","_Z","_T","A","CTRY_IND",108.828,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","BOL","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","MEX","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","GHA","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","HUN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","GRD","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","PER","_Z","_T","A","CTRY_IND",-4.415,"6","USD","A","F","2"
"2021","CZE","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","TKM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","GBR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","GAB","_Z","_T","A","CTRY_IND",0.384,"6","USD","A","F","2"
"2021","DNK","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","MOZ","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","USA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","NFK","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","USA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","AUT","_Z","_T","A","CTRY_IND",439,"6","USD","A","F","2"
"2021","USA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","MHL","_Z","_T","A","CTRY_IND",74,"6","USD","A","F","2"
"2021","JPN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","SCG_F","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","EU27_2020","_Z","_T","A","CTRY_IND",23132.137,"6","USD","A","F","2"
"2021","CAN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","CXR","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","NZL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","BRA","_Z","_T","A","CTRY_IND",0.656,"6","USD","A","F","2"
"2021","USA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","F_O","_Z","_T","A","CTRY_IND",3070,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","W","_Z","_T","A","CTRY_IND",34799.216,"6","USD","A","F","2"
"2021","DNK","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","HND","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","SVK","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","MDV","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","MEX","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","MMR","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","POL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","CPV","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","CRI","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","ARE","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","GBR","_Z","_T","A","CTRY_IND",1024.535,"6","USD","A","F","2"
"2021","JPN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","UZB","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","HUN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BVT","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LUX","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BHS","_Z","_T","A","CTRY_IND",143.094,"6","USD","A","F","2"
"2021","CZE","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","KEN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NZL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","TKL","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BOL","_Z","_T","A","CTRY_IND",5.913,"6","USD","A","F","2"
"2021","CAN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","NRU","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","GRC","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","ECU","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SWE","_Z","_T","A","CTRY_IND",2954.115,"6","USD","A","F","2"
"2021","HUN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","MAC","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","TUR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","G20XOECD","_Z","_T","A","CTRY_IND",25.24,"6","USD","A","F","2"
"2021","COL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","SOM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LTU","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SLV","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","CAN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","TTO","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","HUN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","PAN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LTU","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SUR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","CPV","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","CZE","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","TON","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LUX","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","DNK","_Z","_T","A","CTRY_IND",35.478,"6","USD","A","F","2"
"2021","BEL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","EU27_2020","_Z","_T","A","CTRY_IND",25377.247,"6","USD","A","F","2"
